,0
650,2.7102847672086563
651,4.429804960431372
652,2.5163387124472414
653,3.5216171854882816
654,2.0028796603577788
655,1.497222940028215
656,1.6110001850798712
657,2.885643123755192
658,2.1573833362617263
659,2.1851154586674553
660,1.6941552114960132
661,2.9547565722102953
662,2.127401717759749
663,2.5963020501392076
664,2.404882907607826
665,1.1361238547935373
666,2.294557475733353
667,5.075696621092618
668,2.1768585330559667
669,3.623204220916388
670,2.5018524338365347
671,3.9220123754294973
672,1.3392071559203265
673,1.2710842739689494
674,3.6192094517679947
675,2.4783187307465835
676,2.1519152840464706
677,3.0100105125712138
678,5.156257462473898
679,2.9927848402896737
680,2.3283969706271663
681,2.767550474646029
682,2.9649110740272455
683,3.449311446165278
684,2.0590136783506825
685,2.120886626037277
686,2.237199378457277
687,4.560779582816687
688,1.8430953772843863
689,1.3879356294245349
690,2.5164732121169715
691,2.398161324458525
692,3.6653673456599476
693,4.078145910271229
694,3.8035743882767714
695,4.10558083249602
696,2.442340678838096
697,2.3466168258103215
698,2.3986007719494866
699,2.250465719957026
700,3.079115282194102
701,2.185679511760278
702,2.064134509534901
703,5.466573633456461
704,2.4577890030705527
705,1.4757693946397636
706,3.0557981325174293
707,4.220290812157383
708,3.08439128393684
709,3.0431513074528427
710,4.474024937131113
711,2.1283412535818145
712,2.048059978582563
713,2.7542812191485386
714,1.4334102551506067
715,3.2538482422094708
716,3.151698842448915
717,4.341116560132651
718,4.389592901155902
719,3.2469613101576305
720,1.296305250289343
721,1.3070655600823022
722,2.0805379314355807
723,1.33618907280652
724,3.364305961806295
725,2.9456290014026054
726,3.0248548716162356
727,2.791333119145299
728,5.320851304857005
729,2.210399322777148
730,3.148396155916808
731,2.532793280417248
732,3.39528452575808
733,3.9850142803736293
734,3.19791438595409
735,1.862157642542688
736,1.78895131830006
737,1.9289213495366626
738,2.75709194421358
739,3.87395311318167
740,2.8139468904772524
741,2.56039039753165
742,1.5668473943356287
743,3.9357800257364834
744,4.20502414495161
745,2.048295144701092
746,4.2275233079046854
747,2.3126946109699014
748,3.4932175295341894
749,1.220087401599683
750,1.1840812857265293
751,2.795849631299991
752,2.7167538109789198
753,1.1743324098097179
754,1.2933114282694878
755,1.866531408596985
756,1.7426742235589723
757,2.298694399732443
758,2.11478791294512
759,3.0744975002446724
760,2.4348545356783964
761,6.908350681426468
762,2.1435157238041884
763,1.8484506509838246
764,3.478443679346855
765,2.0185918399241185
766,3.74305693471652
767,1.8392087857597035
768,3.4181562419808826
769,3.93215496410144
770,3.064341953858776
771,2.1567366035855664
772,1.92942500355091
773,3.375796966984774
774,2.5714525939472037
775,3.892251444228389
776,1.5535995708832457
777,3.815093098772833
778,3.188264916411291
779,2.32836371447814
780,2.3050762532894487
781,1.7609957635464502
782,2.111728211687041
783,3.7085368041837756
784,2.994096992834517
785,1.8167446320859335
786,2.0621899872074207
787,2.5429937101019684
788,1.3699874411762474
789,1.0182233546039192
790,3.0611276898005033
791,1.2191643050784071
792,2.028810332360855
793,1.4062599990430182
794,3.0968493087942686
795,4.376800155260166
796,1.6309838776653305
797,2.154518178099669
798,4.637532154091925
799,2.2398522851108953
800,4.0110541716273325
801,1.4660727944513308
802,1.3084338589185929
803,2.03132047532203
804,1.6582886329471824
805,4.374829942439247
806,1.9066829446860425
807,1.834740686417365
808,3.1148117347270197
809,2.166459511496343
810,1.2415323350383431
811,2.6323197020126603
812,4.557318550429404
813,1.696728068049715
814,2.001338356525763
815,1.9233482577259784
816,1.3522301891760917
817,1.9874096764309845
818,3.8303105473582506
819,3.109650755191876
820,4.403016296918248
821,3.6134624829120696
822,2.362127271203275
823,3.988135773125871
824,3.9987195293902285
825,1.58052691357285
826,2.965726474906106
827,1.974962405206231
828,5.250928098174436
829,2.6105926490832934
830,2.103156970607156
831,3.87454885368062
832,4.023954888131872
833,5.381008211997302
834,3.948281119007789
835,2.9116244911563904
836,1.6009880630582882
837,2.644289940792421
838,1.7947069227887094
839,3.44011721194915
840,2.077735017276177
841,1.9713428081649094
842,3.2304524897157436
843,2.3006276160963437
844,1.6928684908166864
845,3.3872098770999384
846,2.7043231903447924
847,1.9739964394282226
848,2.829515450614302
849,2.5131223440522557
850,2.9533795796333377
851,3.9293089284580742
852,2.1709256375465045
853,2.919280796053133
854,1.557360415910989
855,2.548744893379603
856,2.4768658454648387
857,1.6049111920882428
858,2.796103513769521
859,2.3157127166699127
860,2.207144173083458
861,1.0859655531883097
862,3.8179074638215416
863,3.8911874490987906
864,2.7088097671985243
865,1.977566908041858
866,2.373721385537607
867,3.848257108743285
868,1.7479570606887815
869,3.8127369689015955
870,2.1008100177008577
871,2.055184115664999
872,1.9418861164139054
873,2.1301854991791296
874,1.9379507433004897
875,3.001727489042759
876,1.5613004473317793
877,6.335694474327502
878,1.5288850668227167
879,2.8719425484972034
880,2.2857900985563298
881,3.6396242393703466
882,2.5746339489368504
883,3.855256100310437
884,3.066553405400512
885,1.8615431071859856
886,3.3105851382670806
887,3.3810402827401607
888,2.224737485778947
889,2.214781220679003
890,2.3052891239109927
891,2.2085807219725297
892,1.9005344403644133
893,1.5301729315352293
894,2.928000567258572
895,2.4130104173701055
896,6.814785501530849
897,3.3406379267368735
898,2.9977736365514267
899,2.09163739828933
900,3.4947332279289123
901,1.0052889004494814
902,2.784038081065254
903,2.7654492964583386
904,3.421684962523477
905,4.180984003292341
906,3.216056907355249
907,1.149718191728371
908,2.6411808296816806
909,1.1397323561563597
910,1.8428353822207026
911,5.630795727584746
912,3.800301963580777
913,2.002404591974982
914,1.343884346220706
915,2.75566900660687
916,4.628188730453424
917,1.490824906407773
918,3.317701119339452
919,1.5064445828106559
920,1.9524033985947533
921,4.322117425467898
922,2.5774307836332784
923,1.9842817693601302
924,2.077102687944063
925,3.2734356470646873
926,1.9518890746333375
927,2.646890666481387
928,1.649236441727429
929,1.1481072023275936
930,3.1773739502882696
931,2.1315323374977564
932,3.5068310502911535
933,3.1551470849427985
934,1.5181040113050523
935,4.666986561711377
936,4.841089268284363
937,3.1739960531737403
938,3.63549372654166
939,1.3844042179512694
940,3.7210493611237485
941,2.327338502685832
942,4.004465313023332
943,1.385830611794388
944,2.9016546202784355
945,2.3360900484159117
946,2.915181115310003
947,2.346973037753323
948,3.2394669582929705
949,2.117292948821016
950,2.1259489803955227
951,3.1263962810656363
952,5.220324086148192
953,2.240977049550482
954,3.3050623287978524
955,1.5603894767204347
956,2.1321891969523583
957,3.9974194330261854
958,2.331148528945664
959,2.8056579292491244
960,3.4869362961198305
961,2.9727601304919142
962,2.815644403294508
963,3.6431264378051753
964,3.096824490459799
965,3.562020392205285
966,3.9297785932463483
967,4.6473121001937105
968,1.530109512555277
969,2.1978254409626756
970,2.6627216202040724
971,3.376110896741301
972,3.7842593427602282
973,2.2155798795355808
974,4.081353956376659
975,2.8706216588841045
976,2.3067799950071857
977,3.031401213155333
978,2.9951248663304186
979,4.084655528298038
980,3.4108693764646985
981,3.45916819324992
982,4.383031110843116
983,3.770717052231374
984,3.1095433388741207
985,3.8741469877054784
986,3.208108462747419
987,2.270877804066449
988,3.2776171509317784
989,2.8683618730984284
990,1.9611700384555006
991,2.810684755782865
992,1.996855542937093
993,2.0744330827703377
994,4.383081595376459
995,3.534122825799467
996,3.853550712333178
997,3.0912430762751955
998,2.478779757671669
999,2.110589433709269
1000,3.659416114316496
1001,2.2027998866468206
1002,1.5335179248851625
1003,4.098524098703217
1004,2.263394838572708
1005,4.29505946404813
1006,3.0265854550344993
1007,2.2891047057851575
1008,2.6051704950245482
1009,3.141065499235852
1010,2.2295956732007656
1011,2.823402439399003
1012,4.209323282736646
1013,3.2527691504947054
1014,1.1121550213162505
1015,3.625762896351907
1016,2.4135693974480765
1017,4.235768686036986
1018,4.041568936882343
1019,2.7051429562408886
1020,1.4143962834640205
1021,3.966163672879031
1022,1.7932759398158842
1023,2.7371551485819214
1024,2.1054556536634834
1025,2.844155883226844
1026,4.671658766558351
1027,3.0993559933663173
1028,1.0582340706383961
1029,2.275072407837463
1030,1.4828754730450755
1031,2.7741645744226435
1032,2.8022208285349013
1033,3.3909401506720265
1034,2.5100674936131138
1035,2.0892395098709224
1036,3.1179651644279467
1037,4.026437470101831
1038,3.8870676116149196
1039,2.0828583557518447
1040,1.266162936017953
1041,3.6790324322255037
1042,3.4024559948382747
1043,2.7809914433593375
1044,3.2782927022062323
1045,1.7217172289614755
1046,2.4816501842528167
1047,2.728049290322446
1048,3.582663587618361
1049,3.1067264098245304
1050,1.1911040481736717
1051,2.098162157217019
1052,2.206912505519249
1053,1.206104983322665
1054,2.4940680073143358
1055,1.6195882424818187
1056,2.104541279499978
1057,2.6945556204868604
1058,1.0057754109325237
1059,2.088024213935003
1060,2.887450611322245
1061,2.637756373251524
1062,1.2872051287961939
1063,2.2274220731762253
1064,2.6976289697746085
1065,1.542913282923244
1066,1.4489589853019986
1067,4.563272130500712
1068,2.8922330190211287
1069,4.691260613388044
1070,2.11030068655374
1071,1.8706090127911705
1072,2.1828460571960404
1073,1.8331557350235672
1074,2.2083698597044545
1075,1.6546337072565316
1076,2.882487340245891
1077,2.77861743754854
1078,2.1629080846705184
1079,4.40661661457537
1080,2.969077074895206
1081,2.012661221738729
1082,2.2608109879230502
1083,4.588950185735156
1084,1.4572642558441835
1085,2.777176402497057
1086,2.8425502172197468
1087,2.0789933468798423
1088,1.720737469518776
1089,2.3735997831556293
1090,3.3275667765299044
1091,2.913337554932536
1092,2.8413329665427494
1093,2.4681169797488964
1094,3.6016709554111848
1095,3.316244540609663
1096,2.941452218624762
1097,2.3527550494123983
1098,5.697209345168564
1099,5.25725768922888
1100,2.221766042818383
1101,1.3881096428556072
1102,2.461768295757734
1103,3.2185025086267474
1104,1.4217399322479867
1105,1.0087513767221052
1106,2.304112934612634
1107,2.9789842088827263
1108,3.6956179787852426
1109,5.157986979519081
1110,2.9747525030860613
1111,3.219430016373157
1112,2.4904445509786424
1113,3.2098047621970043
1114,2.3330093212909158
1115,3.0372935428593237
1116,1.1312109523520801
1117,4.0364676619276265
1118,2.2963044033670696
1119,1.9078601754873972
1120,3.4103432748355624
1121,2.7198841092916806
1122,3.7113414797586834
1123,2.802753812530291
1124,1.2936470940967846
1125,2.1730529351936436
1126,3.5861301413170765
1127,2.981426787588283
1128,2.8269053455532913
1129,2.300337004286394
1130,1.2058705387636577
1131,1.2188705779345836
1132,3.3241740948657124
1133,3.960923697812432
1134,2.2844203413010264
1135,2.0831435765765542
1136,3.226857229997715
1137,1.932031759219766
1138,4.321329022778337
1139,2.3873323024078177
1140,3.011728005260527
1141,3.8062176778735735
1142,4.599331405233174
1143,2.9986813265251664
1144,2.5650077248912453
1145,1.6959161584006515
1146,4.331262589591981
1147,1.5098507616961987
1148,1.9953859819186062
1149,2.9051920436851035
1150,2.8666846744816037
1151,2.6748910356485402
1152,1.1408416270392892
1153,1.8457547289604197
1154,3.3282198964290615
1155,1.964675624489653
1156,1.5492025403653245
1157,3.1508306100858556
1158,2.441652584170588
1159,4.652239126773279
1160,1.4822118801251314
1161,1.5792568189781362
1162,4.674116118708888
1163,3.9435681368263156
1164,2.102737792083795
1165,2.924631393332802
1166,1.9543450170217103
1167,2.643052394680928
1168,2.475060933474539
1169,2.9890815371686084
1170,3.5141443253445273
1171,2.549259508909357
1172,2.468707404582856
1173,3.6942507484497797
1174,4.0889320793781065
1175,4.535810187462112
1176,3.3866969583566586
1177,2.709052905717259
1178,1.7579606153659417
1179,2.1143205216685708
1180,1.9637487946966548
1181,3.4174071186648334
1182,4.392536500364525
1183,1.6644311144505364
1184,2.333437498959357
1185,2.7825715383717
1186,5.133334263194594
1187,3.689663491645188
1188,3.018694848096575
1189,2.196235391263405
1190,5.24952409691869
1191,1.5119160744232314
1192,3.020158984295176
1193,2.600338385808092
1194,1.9438371102655556
1195,2.1455409737239837
1196,4.893191271891291
1197,3.082497770866642
1198,3.4067442244569754
1199,1.4099171015601597
1200,4.263144535016065
1201,3.1640151307414417
1202,2.9468896227060086
1203,2.7238046991230527
1204,2.9878308553739643
1205,2.9919236085017658
1206,3.446991490059977
1207,3.0706445832569047
1208,4.17012966971622
1209,1.57362313829439
1210,4.277352699408953
1211,3.667660709820149
1212,3.8540453484440635
1213,2.3610538240059187
1214,2.7062080819096614
1215,2.1100138054065773
1216,4.280168546056867
1217,1.750579897315213
1218,5.057174640180239
1219,2.7978665111255943
1220,1.8600848910075338
1221,2.978938083539038
1222,1.7107648738458188
1223,2.7919657330920464
1224,3.604078833348537
1225,6.1169567351245115
1226,2.1295304481494997
1227,2.57146596984572
1228,6.332277271739879
1229,1.4605815004967118
1230,2.616635660603695
1231,2.838319749681972
1232,2.7876228517075368
1233,3.8855437796488714
1234,3.3739673734468822
1235,3.087793636516604
1236,1.0171497409564352
1237,3.0892546437500754
1238,2.7185840254564755
1239,2.0732682448682174
1240,3.1316861714799655
1241,3.424473303237128
1242,2.836003806909977
1243,2.8137805735038928
1244,4.310605586804546
1245,2.7497448846688703
1246,2.4150685750513325
1247,5.23471555380083
1248,4.1542295598998615
1249,1.7792616428209813
1250,2.66709789567999
1251,2.449779282312106
1252,3.8231204082273464
1253,1.8687244050972007
1254,2.4340940165965095
1255,4.374513656730655
1256,3.644628423253775
1257,2.7932468075523795
1258,3.2625903056979872
1259,2.4636245859951575
1260,2.7379809567575086
1261,2.7561450569505213
1262,1.9771006404456817
1263,1.3996495387278751
1264,3.114452165657506
1265,3.144179648223967
1266,3.1425417150010144
1267,3.6213699508372077
1268,2.8411482585648025
1269,3.34893148296056
1270,3.467127305926967
1271,3.315540775167242
1272,1.920216430694813
1273,4.283902720233924
1274,5.294780434503892
1275,3.3592061536662228
1276,2.9913142726324717
1277,3.1275262726245963
1278,3.4506845845673264
1279,2.5622542514937097
1280,3.9616483763742614
1281,2.57933451873485
1282,2.894233501343177
1283,1.719829520208388
1284,3.0910837844216976
1285,2.0798595125501627
1286,1.365166300646077
1287,2.075055970773114
1288,2.51565913861844
1289,2.490373898158771
1290,2.8452041959866308
1291,1.9446978506635026
1292,2.4373709575637603
1293,2.144410311492028
1294,5.04988317156444
