,0,1,2,3,4,5
0,1.0,4.263073889291857,5.758933054320755,6.790168185757008,7.516217529125086,8.038155933722114
1,1.0,1.29897107144019,2.0180133496212744,2.9648474409731076,3.943387195978843,4.85049363200802
2,1.0,1.0070867810412751,1.043871273245035,1.1383013293934319,1.3157134576914995,1.5949575932966884
