,0,1,2,3,4,5
0,1.0,2.908927659529161,3.5529699916783,3.9519840560406827,4.212785220865268,4.391141234108085
1,1.0,1.2283417859969423,1.6937075449335561,2.2165728174721946,2.6924231955682423,3.0890295719636267
2,1.0,1.0056582047186897,1.0326381146691483,1.0952860520902128,1.201260002650712,1.3501521303868984
